(15.939999643713236, 16.399999633431435, 3.9410002172209975)
(18.27999959141016, 13.959999687969685, 6.178428342588027)
(18.27999959141016, 13.959999687969685, 6.178428342588027)
(18.27999959141016, 13.959999687969685, 6.178428342588027)
(18.27999959141016, 13.959999687969685, 6.178428342588027)
(17.419999610632658, 12.399999722838402, 5.481328333709303)
(17.419999610632658, 12.399999722838402, 5.481328333709303)
(16.4199996329844, 17.77999960258603, 2.7089089476487205)
(12.719999715685844, 12.659999717026949, 0.2284000054791376)
(12.719999715685844, 12.659999717026949, 0.2284000054791376)
(12.719999715685844, 12.659999717026949, 0.2284000054791376)
(12.719999715685844, 12.659999717026949, 0.2284000054791376)
(17.03999961912632, 17.959999598562717, 4.3211774244054295)
(13.239999704062939, 16.439999632537365, 5.607624300843983)
(17.53999960795045, 15.619999650865793, 5.892328691698938)
(17.53999960795045, 15.619999650865793, 5.892328691698938)
(17.53999960795045, 15.619999650865793, 5.892328691698938)
(16.819999624043703, 17.23999961465597, 2.4354904110706506)
(18.379999589174986, 12.19999972730875, 1.545722479543156)
(18.379999589174986, 12.19999972730875, 1.545722479543156)
(10.819999758154154, 14.379999678581953, 5.283928839205722)
(17.059999618679285, 15.679999649524689, 0.657610302259456)
(18.23999959230423, 17.19999961555004, 3.051803379532507)
(18.23999959230423, 17.19999961555004, 3.051803379532507)
(18.23999959230423, 17.19999961555004, 3.051803379532507)
(18.23999959230423, 17.19999961555004, 3.051803379532507)
(18.23999959230423, 17.19999961555004, 3.051803379532507)
(18.23999959230423, 17.19999961555004, 3.051803379532507)
(18.23999959230423, 17.19999961555004, 3.051803379532507)
(17.479999609291553, 18.1999995931983, 2.5169545719428816)
(17.479999609291553, 18.1999995931983, 2.5169545719428816)
(17.479999609291553, 18.1999995931983, 2.5169545719428816)
(17.479999609291553, 18.1999995931983, 2.5169545719428816)
(12.439999721944332, 14.6399996727705, 5.485493130592272)
(12.439999721944332, 14.6399996727705, 5.485493130592272)
(12.439999721944332, 14.6399996727705, 5.485493130592272)
(12.439999721944332, 14.6399996727705, 5.485493130592272)
(12.439999721944332, 14.6399996727705, 5.485493130592272)
(12.439999721944332, 14.6399996727705, 5.485493130592272)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.259999591857195, 11.779999736696482, 0.662904483180398)
(18.579999584704638, 16.37999963387847, 2.618926033146431)
(18.579999584704638, 16.37999963387847, 2.618926033146431)
(18.579999584704638, 16.37999963387847, 2.618926033146431)
(15.939999643713236, 16.399999633431435, 3.9409974030136885)
(18.27999959141016, 13.959999687969685, 6.17845137303194)
(18.27999959141016, 13.959999687969685, 6.1784471145109015)
(18.27999959141016, 13.959999687969685, 6.1784329747259115)
(18.27999959141016, 13.959999687969685, 6.178408235727771)
(17.419999610632658, 12.399999722838402, 5.481341733034332)
(17.419999610632658, 12.399999722838402, 5.481353734686921)
(16.4199996329844, 17.77999960258603, 2.708890181860149)
(12.719999715685844, 12.659999717026949, 0.22836904290666524)
(12.719999715685844, 12.659999717026949, 0.22842476219094304)
(12.719999715685844, 12.659999717026949, 0.2283726532593392)
(12.719999715685844, 12.659999717026949, 0.2284086627127239)
(17.03999961912632, 17.959999598562717, 4.321161945086048)
(13.239999704062939, 16.439999632537365, 5.607638129819811)
(17.53999960795045, 15.619999650865793, 5.89235155921303)
(17.53999960795045, 15.619999650865793, 5.892357147611128)
(17.53999960795045, 15.619999650865793, 5.892305145724169)
(16.819999624043703, 17.23999961465597, 2.4354968322657315)
(18.379999589174986, 12.19999972730875, 1.5457601739160014)
(18.379999589174986, 12.19999972730875, 1.5457208029652676)
(10.819999758154154, 14.379999678581953, 5.283937709967715)
(17.059999618679285, 15.679999649524689, 0.6576020108944307)
(18.23999959230423, 17.19999961555004, 3.051813053661519)
(18.23999959230423, 17.19999961555004, 3.051798660011751)
